,_id,company_size,joined,location,market,name,pitch,raised,stage,website
2164,5da6c98483093bd0fbc0bbe0,11-50,2018-02-01,San Diego,SaaS,GoFormz,Mobile data collection SAAS platform,3000000.0,Series A,goformz.com
2165,5da6c98483093bd0fbc0bbe1,1-10,2015-02-01,New York City,Hospitality,Servy (Acq. 2017),Next Generation Mystery Dining Platform,840000.0,Acquired,servyapp.com
2166,5da6c98483093bd0fbc0bbe2,1-10,2014-06-01,Honolulu,Canada,Yuru,Advice has never been so fun!,,-,askyuru.com
2167,5da6c98483093bd0fbc0bbe3,1-10,2014-06-01,San Francisco,Fantasy Sports,PocketGM,"Mobile, Social Fantasy Sports",,-,pocketgm.com
2168,5da6c98483093bd0fbc0bbe4,11-50,2014-07-01,Santa Monica,Digital Entertainment,Vyu,"Arabic & English TV – news, videos, social media – in one place",825000.0,Seed,vyu.com
2169,5da6c98483093bd0fbc0bbe5,1-10,2014-08-01,Memphis,Photo Sharing,Pickle,The App for Competitive Selfies,120000.0,,trypickle.com
2170,5da6c98483093bd0fbc0bbe6,,2015-03-01,New York City,Online Dating,Smooch Labs,Reinventing the mobile dating experience,,-,jswipeapp.com
2171,5da6c98483093bd0fbc0bbe7,,2014-09-01,San Francisco,-,Mobileplay,,,Acquired,
2172,5da6c98483093bd0fbc0bbe8,1-10,2015-05-01,Menlo Park,Religion,Abide,Bible meditations for healthier living,,-,abide.co
2173,5da6c98483093bd0fbc0bbe9,201-500,2014-12-01,Chandigarh,Logistics,Jugnoo,Hyperlocal marketplace,23500000.0,Series B,jugnoo.in
2174,5da6c98483093bd0fbc0bbea,1-10,2015-06-01,Sunnyvale,Personal Finance,Grain,The simplest way to start investing,,-,grainapp.io
2175,5da6c98483093bd0fbc0bbeb,1-10,2016-04-01,San Francisco,Location Based Services,Rumor,Stories worth spreading,,-,rumorapp.io
2176,5da6c98483093bd0fbc0bbec,1-10,2018-02-01,Singapore,Virtual Workforces,Taskade,Taskade is the future of team productivity and real-time collaboration.,,-,taskade.com
2177,5da6c98483093bd0fbc0bbed,51-200,2017-01-01,Barcelona,Marketplaces,letgo,letgo is the fastest growing mobile marketplace to buy and sell locally,375000000.0,,es.letgo.com
2178,5da6c98483093bd0fbc0bbee,51-200,2012-06-01,-,Online Rental,Noble Iron,Asset Management Software for the Sharing Economy,,-,nobleiron.com
2179,5da6c98483093bd0fbc0bbef,51-200,2014-07-01,San Francisco,Education,Agnitus,,,-,agnitus.com
2180,5da6c98483093bd0fbc0bbf0,11-50,2014-03-01,Menlo Park,Trading,Yiftee,"Local Gifts, On-the-Go",3100000.0,Seed,yiftee.com
2181,5da6c98483093bd0fbc0bbf1,1-10,2014-01-01,New York City,Mobile Consumer,Bellhop,The world's leading ride share aggregator,,-,bellhop.app
2182,5da6c98483093bd0fbc0bbf2,11-50,2014-05-01,Kyivs'ka oblast,Mobile Commerce,Settle (Merged with Allset),Table and food pre-ordering,1815000.0,,settleorder.com
2183,5da6c98483093bd0fbc0bbf3,11-50,2015-01-01,San Francisco,-,CUFF,Smart and stylish jewelry to keep you feeling safe and connected.,5000000.0,Series A,cuff.io
2184,5da6c98483093bd0fbc0bbf4,1-10,2014-07-01,Mountain View,Social Media Platforms,Yabberz,"Social Commentary Platform, Team's Last Exit $45M",,-,yabberz.com
2185,5da6c98483093bd0fbc0bbf5,1-10,2014-12-01,Austin,Mobile Commerce,SandBox Commerce,The Simple and Effortless Mobile Commerce Platform,,-,sandboxcommerce.com
2186,5da6c98483093bd0fbc0bbf6,1-10,2014-11-01,Tel Aviv-Yafo,Android,artbit,artbit - An exciting new way to interact with Art!,,-,artbitapp.com
2187,5da6c98483093bd0fbc0bbf7,11-50,2014-12-01,Berlin,Consumer Electronics,Soundbrenner,Making music practice addictive.,2000000.0,Seed,soundbrenner.com
2188,5da6c98483093bd0fbc0bbf8,1-10,2015-02-01,San Mateo,Mobile Advertising,Blast Innovations,Enabling business expansion by identifying and activating loyal customers,,-,Update In Progress
2189,5da6c98483093bd0fbc0bbf9,1-10,2015-07-01,Washington DC,E-Commerce Platforms,Barkly Pets,"App-based dog walking service with the highest vetting, training, and safety standards.",,-,barklypets.com
2190,5da6c98483093bd0fbc0bbfa,11-50,2015-12-01,Fortaleza,Moving,GoShare,Your Friend With A Truck,25000.0,Seed,goshare.co
2191,5da6c98483093bd0fbc0bbfb,1-10,2016-01-01,New York City,Finance,TapX Trading & Analytics,Financial Technology,,-,tapxtrading.com
2192,5da6c98483093bd0fbc0bbfc,,2015-04-01,New York City,Reviews and Recommendations,Truffle,Your friends' favorites,,-,heytruffle.com
2193,5da6c98483093bd0fbc0bbfd,1-10,2015-06-01,San Francisco,Kids,DigiPuppets,Classic playtime meets the mobile screen,442500.0,Seed,digipuppets.com
2194,5da6c98483093bd0fbc0bbfe,11-50,2015-07-01,Seattle,B2B,MOBODEXTER,Enterprise IoT Edge Company,500000.0,Series A,mobodexter.com
2195,5da6c98483093bd0fbc0bbff,1-10,2015-09-01,London,Supply Chain Management,GLEAT,The social network for home dining.,,-,gleat.me
2196,5da6c98483093bd0fbc0bc00,1-10,2015-09-01,San Francisco,Event Management,uVite,Personal Group Activity Planner,,Acquired,uvite.me
2197,5da6c98483093bd0fbc0bc01,11-50,2012-06-01,Miami,Online Reservations,InList,InList is the top mobile app for booking nightlife & special events globally,4000000.0,Seed,inlist.com
2198,5da6c98483093bd0fbc0bc02,1-10,2014-06-01,Tampa,Location Based Services,MamaBear App,Protecting and connecting families worldwide,2400000.0,Acquired,mamabearapp.com
2199,5da6c98483093bd0fbc0bc03,1-10,2014-03-01,Cambridge,Training,Validated Learning Co.,A peer-to-peer platform for assessments for personalized learning,,-,quickkeyapp.com
2200,5da6c98483093bd0fbc0bc04,11-50,2014-03-01,Seattle,Maps,Cartogram,Indoor location services for enterprise,328000.0,Seed,cartogram.com
2201,5da6c98483093bd0fbc0bc05,1-10,2014-04-01,Salt Lake City,Hospitality,SmartStay,mobile app for hotels,,-,smartstay.io
2202,5da6c98483093bd0fbc0bc06,11-50,2014-07-01,North York,Online Dating,Clover Dating App,On-Demand Dating App,,-,clover.co
2203,5da6c98483093bd0fbc0bc07,1-10,2014-09-01,San Ramon,Home Renovation,Contractors.com,Find the best home contractors,,-,contractors.com
2204,5da6c98483093bd0fbc0bc08,1-10,2016-11-01,Los Angeles,Apps,MUMO,Music Moments,500000.0,Seed,mumo.me
2205,5da6c98483093bd0fbc0bc09,1-10,2014-10-01,Mountain View,Fantasy Sports,Stake,Daily Fantasy & Sports Gaming,,-,stake.cash
2206,5da6c98483093bd0fbc0bc0a,1-10,2015-10-01,Los Angeles,Comics,ComicBlitz (Acquired 11/2018),All you can read.,,Acquired,comicblitz.com
2207,5da6c98483093bd0fbc0bc0b,51-200,2015-03-01,San Francisco,Emerging Markets,Branch,"Financial Access. Anytime, anywhere.",79200000.0,Series B,branch.co
2208,5da6c98483093bd0fbc0bc0c,1-10,2015-05-01,San Francisco,Social Media Marketing,Goeng,A new way to find and share the best things to do at any moment,,-,goeng.co
2209,5da6c98483093bd0fbc0bc0d,11-50,2015-07-01,Chattanooga,Hr Tech,WorkHound,Real-time feedback platform for frontline workers.,,-,workhound.com
2210,5da6c98483093bd0fbc0bc0e,11-50,2015-07-01,Venice Beach,Digital Entertainment,Vyng,Vyng has built a next-generation phone platform that visualizes every call,7000000.0,Series A,vyng.me
2211,5da6c98483093bd0fbc0bc0f,1-10,2015-07-01,San Francisco,Mobile Commerce,Plannit!,Mobile Business App for Independent Professionals,460000.0,Seed,plannit.io
2212,5da6c98483093bd0fbc0bc10,1-10,2016-02-01,New York City,Sharing Economy,LOOIE,Unlock Spectacular Restrooms,,-,looie.co
2213,5da6c98483093bd0fbc0bc11,1-10,2015-08-01,Danville,Mobile Commerce,ShopJester,Shop the Sales - Earn Rewards,600000.0,Seed,shopjester.com
2214,5da6c98483093bd0fbc0bc12,11-50,2015-10-01,Guadalajara,Film,Nyon,Create the next generation of mobile technology,,-,nyon.tv
2215,5da6c98483093bd0fbc0bc13,1-10,2016-05-01,New York City,Fitness,Sportimity,"Search for communities, friends and places to sport with",,-,sportimity.com
2216,5da6c98483093bd0fbc0bc14,1-10,2014-12-01,London,Brand Marketing,Linkz IM,What mobile response do YOU want?,334000.0,Seed,linkz-im.com
2217,5da6c98483093bd0fbc0bc15,11-50,2014-07-01,Mexico City,Latin America,Clip,Mobile Payments Revolution,,-,clip.mx
2218,5da6c98483093bd0fbc0bc16,1-10,2013-08-01,Las Vegas,Marketplaces,Homing In,What's your home worth?,,-,HomingIn.co
2219,5da6c98483093bd0fbc0bc17,11-50,2013-08-01,Oakland,Web Development,Propeller Labs,"Software application design and development agency. We build mobile, web, and VR apps.",,-,propellerlabs.co
2220,5da6c98483093bd0fbc0bc18,1-10,2013-11-01,-,Ticketing,Playroll (玩味),Discover and book amazing local activities,150000.0,Seed,playroll.me
2221,5da6c98483093bd0fbc0bc19,1-10,2014-08-01,San Francisco,Consumer Electronics,Viawear,Wearable experiences for the global fashion industry,,Acquired,viawear.com
2222,5da6c98483093bd0fbc0bc1a,1-10,2014-03-01,Sunnyvale,Location Based Services,Vioozer,The world is yours. Just Ask,,-,Vioozer.com
2223,5da6c98583093bd0fbc0bc1b,1-10,2014-06-01,Los Angeles,Algorithms,Timefly,Always new content / Ephemeral sharing,,-,timefly.io
2224,5da6c98583093bd0fbc0bc1c,11-50,2014-08-01,Arlington,Defense,SANDBOXX,Connecting our Military,2000000.0,Seed,sandboxx.us
2225,5da6c98583093bd0fbc0bc1d,1-10,2015-03-01,Boston,Mobile Commerce,Craving,Crowdsourcing Consumer Demands for Restaurants.,,-,jarayo.com
2226,5da6c98583093bd0fbc0bc1e,1-10,2017-03-01,New York City,Fitness,SytUp,Health & Fitness App,,-,SytUp.com
2227,5da6c98583093bd0fbc0bc1f,1-10,2015-02-01,Seattle,Private Social Networking,Siren,Personality-centric dating for real connections,410000.0,Seed,siren.mobi
2228,5da6c98583093bd0fbc0bc20,11-50,2015-08-01,Austin,Fitness,Ladder,Making Health and Wellness Coaching accessible to every one.,,-,joinladder.com
2229,5da6c98583093bd0fbc0bc21,1-10,2017-06-01,Baltimore,-,Confection Corvid,Quality Gummies in Quantity,,-,confectioncorvid.net
2230,5da6c98583093bd0fbc0bc22,51-200,2016-02-01,San Francisco,Nonprofits,Hustle,Empowering Organizations to Humanize Communication,41000000.0,Series B,hustle.com
2231,5da6c98583093bd0fbc0bc23,201-500,2018-02-01,Austin,-,Opcity,"We match homebuyers with agents, lenders and more using machine learning and a mobile app.",27000000.0,Acquired,opcity.com
2232,5da6c98583093bd0fbc0bc24,,2012-04-01,Silicon Valley,Hospitals,Lyftly,This is a company that excels,,-,oovida.com
2233,5da6c98583093bd0fbc0bc25,11-50,2015-06-01,Portland,Web Design,Uncorked Studios,"Hardware + Software, Design + Engineering",,-,uncorkedstudios.com
2234,5da6c98583093bd0fbc0bc26,201-500,2015-04-01,Irvine,Web Development,Ten-X,The most trusted online marketplace making real estate transactions transparent & simple.,1600000000.0,Acquired,ten-x.com
2235,5da6c98583093bd0fbc0bc27,11-50,2013-10-01,San Francisco,Retail Technology,Reveel Technologies,"World's first interactive, omnichannel media platform",2220000.0,Seed,web.reveel.it
2236,5da6c98583093bd0fbc0bc28,1-10,2013-11-01,Miami,Mobile Commerce,Klink,"Beer, wine and spirits to your doorstep.",,Acquired,klinkdelivery.com
2237,5da6c98583093bd0fbc0bc29,1-10,2014-08-01,San Diego,Mobile Commerce,SportzCal,"Sports mobile app for simplified sports: schedule, search, share and show!",,-,sportzcal.com
2238,5da6c98583093bd0fbc0bc2a,11-50,2013-11-01,Austin,iPhone,YouRoam,Call and text using your cell number for free over WiFi/3G,260000.0,Seed,youroam.com
2239,5da6c98583093bd0fbc0bc2b,1-10,2014-05-01,Montclair,Local Services,HomeKeepr,A home services marketplace powered entirely by real referrals from real people,,-,homekeepr.com
2240,5da6c98583093bd0fbc0bc2c,1-10,2014-07-01,Cincinnati,Messaging,Quack,Broadcast and listen to the world near you.,,-,GetQuacks.com
2241,5da6c98583093bd0fbc0bc2d,1-10,2014-09-01,Seattle,Marketplaces,MyNeighbor,Borrowing and lending goods and services with Neighbors,,-,MyNeighbor.com
2242,5da6c98583093bd0fbc0bc2e,1-10,2015-01-01,Boston,Location Based Services,Savanna,"Marketplace for barbers; get great haircuts, anytime, anywhere.",,-,gosavanna.com
2243,5da6c98583093bd0fbc0bc2f,11-50,2014-12-01,Nottingham,Social Media Platforms,Advenjo,"Catch your smiles, subscribe now",30000.0,Closed,advenjo.com
2244,5da6c98583093bd0fbc0bc30,11-50,2015-01-01,Bengaluru,Foodtech,Dazo,Curated Meal Marketplace - at your doorstep,,-,dazo.in
2245,5da6c98583093bd0fbc0bc31,11-50,2015-01-01,Santa Monica,Social Recruiting,HERO.jobs,HERO is a jobs platform changing the way people find great work.,,-,hero.jobs
2246,5da6c98583093bd0fbc0bc32,,2015-04-01,Oakland,Indonesia,Atma Connect,Neighbors helping neighbors,,-,atmaconnect.org
2247,5da6c98583093bd0fbc0bc33,51-200,2015-09-01,San Francisco,Messaging,Blind,A trusted community where verified professionals connect to discuss what matters most,,-,teamblind.com
2248,5da6c98583093bd0fbc0bc34,1-10,2015-06-01,Los Angeles,Online Dating,Dus,Meet new South Asians,,Acquired,thedusapp.com
2249,5da6c98583093bd0fbc0bc35,1-10,2015-07-01,Philadelphia,Mobile Commerce,Cataluv,Houzz For Millennials,,-,cataluv.com
2250,5da6c98583093bd0fbc0bc36,-,2015-07-01,Palo Alto,Retail,Dealerscore,Connecting dealers,,-,dealerscore.com
2251,5da6c98583093bd0fbc0bc37,11-50,2011-01-01,United States,SaaS,Device Magic,Fast Efficient Data Capture,,-,devicemagic.com
2252,5da6c98583093bd0fbc0bc38,1-10,2011-09-01,Helsinki,Meeting Software,SwipeToMeet,Simplest way to schedule anything,888000.0,Seed,swipetomeet.com
2253,5da6c98583093bd0fbc0bc39,1-10,2013-02-01,New York City,Social Travel,SALT,"The seamless, fun way to remember and share great restaurants, bars & cafes",,-,trysalt.com
2254,5da6c98583093bd0fbc0bc3a,11-50,2013-03-01,London,Mobile Commerce,Ensygnia,Onescan - an evolution over Amazon 1-click for everyone else!,,-,ensygnia.com
2255,5da6c98583093bd0fbc0bc3b,11-50,2013-11-01,Mountain View,Fitness,Vimo Labs,Smart Apps that Track Human Movement,,Seed,vimo.co
2256,5da6c98583093bd0fbc0bc3c,1-10,2013-12-01,Seattle,Politics,Say,Say brings polling to life,200000.0,Seed,say.sh
2257,5da6c98583093bd0fbc0bc3d,1-10,2014-04-01,New York City,Trading,ClosingBell,Collaborative Stock Trading,,-,closingbell.co
2258,5da6c98583093bd0fbc0bc3e,1-10,2014-05-01,Vancouver,Mobile Commerce,Fillet,Connect the global food industry,,-,getfillet.com
2259,5da6c98583093bd0fbc0bc3f,1-10,2014-06-01,San Francisco Bay Area,Fashion Communities,Cult Collection,"Fashion Discovery, Creation & Sharing",,-,startcult.com
2260,5da6c98583093bd0fbc0bc40,11-50,2015-01-01,Palo Alto,Beauty,Pamper,"Fresh, fun manis. Delivered.",250000.0,,getpamper.com
2261,5da6c98583093bd0fbc0bc41,1-10,2014-12-01,Barcelona,Mobile Commerce,Glovo App,"Anything you want, delivered in under 60 minutes.",190860000.0,Series C,glovoapp.com
2262,5da6c98583093bd0fbc0bc42,1-10,2014-12-01,San Francisco,Investment Management,Lawnmower,"Bitcoin & Blockchain Investing, News & Market Data",190000.0,Seed,lawnmower.io
2263,5da6c98583093bd0fbc0bc43,1-10,2015-04-01,Sydney,Logistics,Fetchh,The front-end for posting parcels.,,Acquired,fetchh.io
2264,5da6c98583093bd0fbc0bc44,1-10,2015-02-01,Los Angeles,Governments,prismXKB,Performance Acceleration,,-,prismxkb.com
2265,5da6c98583093bd0fbc0bc45,1-10,2016-01-01,Palo Alto,Hotels,Trepic,First social AI/VR driven booking site for travel,,-,trepic.co
2266,5da6c98583093bd0fbc0bc46,1-10,2015-04-01,Tampa,Personal Finance,Birch,Helping average consumers optimize credit card rewards,150000.0,Acquired,birchfinance.com
2267,5da6c98583093bd0fbc0bc47,11-50,2015-07-01,San Francisco,Consumer Electronics,SmartEar,A voice-controlled ear platform that allows people to communicate – no hands needed.,,-,smartear.ai
2268,5da6c98583093bd0fbc0bc48,11-50,2015-08-01,Austin,Human Resources,hubEngage,Employee Communications Mobile Platform,,-,hubEngage.com
2269,5da6c98583093bd0fbc0bc49,1-10,2015-11-01,Los Angeles,Music Services,Spinlist,Listen 2 Everyone's Music,,-,spinlist.fm
2270,5da6c98583093bd0fbc0bc4a,1-10,2016-02-01,London,Wine And Spirits,Corkscrew,"The wine list, reimagined",300000.0,Seed,corkscrew.co.uk
2271,5da6c9fa83093bd0fbc0bc4b,51-200,2011-01-01,Singapore,Credit,DemystData,Data Integration Technology for Financial Services,12000000.0,Series B,demyst.com
2272,5da6c9fa83093bd0fbc0bc4c,201-500,2011-11-01,Singapore,Brand Marketing,Braze,Braze is a customer engagement platform that delivers personalized messaging experiences,175100000.0,Series E,braze.com
2273,5da6c9fa83093bd0fbc0bc4d,51-200,2013-03-01,Singapore,Location Based Services,Factual,"Empowering marketers to better understand, reach and engage customers.",104000000.0,Closed,factual.com
2274,5da6c9fa83093bd0fbc0bc4e,501-1000,2013-05-01,Singapore,Advertising,InMobi,The largest independent mobile ad network.,215600000.0,Series C,inmobi.com
2275,5da6c9fa83093bd0fbc0bc4f,501-1000,2012-09-01,Singapore,South East Asia,RedMart,SE Asia's Customer-Centric Online Grocer,159659000.0,Acquired,redmart.com
2276,5da6c9fa83093bd0fbc0bc50,11-50,2012-05-01,Singapore,South East Asia,Golden Gate Ventures,"Southeast Asia Seed Fund, founded by Silicon Valley entrepreneurs & investors",170000000.0,Closed,goldengate.vc
2277,5da6c9fa83093bd0fbc0bc51,11-50,2013-01-01,Singapore,Brand Marketing,AdzCentral,Scientific Media Buying,6400000.0,Series B,adzcentral.com
2278,5da6c9fa83093bd0fbc0bc52,1-10,2012-09-01,Singapore,Content Creators,Padlet,Easiest way to create and collaborate in the world (YC W13),13200000.0,Series A,padlet.com
2279,5da6c9fa83093bd0fbc0bc53,51-200,2013-01-01,Singapore,Payments,2C2P,Universal electronic payments,10000000.0,Series C,2c2p.com
2280,5da6c9fa83093bd0fbc0bc54,201-500,2013-04-01,Singapore,Mobile Commerce,Carousell,Classifieds 4.0. AI-first. Building a better marketplace for buying and selling,126800000.0,Series C,carousell.com
2281,5da6c9fa83093bd0fbc0bc55,201-500,2013-10-01,Sydney,Banking,Ripple,One frictionless experience to send money globally,86500000.0,Seed,ripple.com
2282,5da6c9fa83093bd0fbc0bc56,1-10,2013-04-01,Singapore,Private Social Networking,DOWN (Formerly Bang With Friends),#1 hookup / casual dating app. Honest dating: choose Date or Hookup. 5M+ users!,,Acquired,downapp.com
2283,5da6c9fa83093bd0fbc0bc57,1-10,2014-07-01,Singapore,Pre Seed,Inflection Ventures,investing in startups at the inflection point,,-,inflectionventures.com
2284,5da6c9fa83093bd0fbc0bc58,11-50,2014-07-01,Singapore,Supply Chain Management,Haven,Carta for Logistics,14000000.0,Series A,haveninc.com
2285,5da6c9fa83093bd0fbc0bc59,11-50,2015-06-01,Singapore,Payments,Xfers,Internet Banking Payment System,2500000.0,Seed,xfers.com
2286,5da6c9fa83093bd0fbc0bc5a,11-50,2015-03-01,Singapore,Sales Automation,LeadIQ,More Deals. Less Work.,,Seed,leadiq.com
2287,5da6c9fa83093bd0fbc0bc5b,1-10,2010-09-01,Singapore,Video,RecordTV,Like Aereo (but legal). Real TV & TiVo on the cloud,,-,
2288,5da6c9fa83093bd0fbc0bc5c,51-200,2010-11-01,Miami,Startups,500 Startups,500 Startups is a global venture capital firm headquartered in San Francisco.,73900000.0,,500.co
2289,5da6c9fa83093bd0fbc0bc5d,11-50,2011-12-01,Singapore,Hospitality,Zumata,"Hotel Distribution API - Artificial Intelligence Travel Technology  - 500,000 Hotels",,-,zumata.com
2290,5da6c9fa83093bd0fbc0bc5e,201-500,2012-07-01,Cluj-Napoca,Fin Tech,Flywire,Solving complex payment problems globally and locally.,143250000.0,Series D,flywire.com
2291,5da6c9fa83093bd0fbc0bc5f,-,2014-01-01,Singapore,Hospitality,Travelshark,,8000000.0,Series B,travelshark.com
2292,5da6c9fa83093bd0fbc0bc60,11-50,2012-06-01,Singapore,Game Mechanics,Playbasis,Gamification Platform-as-a-Service,2573000.0,Series A,playbasis.com
2293,5da6c9fa83093bd0fbc0bc61,51-200,2012-07-01,Singapore,South East Asia,DocDoc,Largest healthcare provider network in Asia,8600000.0,Series A,docdoc.com
2294,5da6c9fa83093bd0fbc0bc62,11-50,2012-11-01,Singapore,Vacation Rentals,TripVillas,Holiday Home Rental Website built for Scale and Simplicity. 50000+ Properties. 3 yrs old.,,Seed,tripvillas.com
2295,5da6c9fa83093bd0fbc0bc63,1-10,2013-01-01,Singapore,South East Asia,Tech in Asia,Asia's Tech News for the World,4500000.0,,techinasia.com
2296,5da6c9fa83093bd0fbc0bc64,11-50,2013-08-01,Singapore,Social Media Marketing,ReferralCandy,Customer referral platform used by global big brand retailers,778000.0,,referralcandy.com
2297,5da6c9fa83093bd0fbc0bc65,51-200,2013-12-01,Singapore,Rental Housing,99.co,Smart property search for Singapore,2560000.0,Seed,99.co
2298,5da6c9fa83093bd0fbc0bc66,1-10,2014-03-01,Singapore,College Recruiting,Glints,Massive Open Online Career Development: LinkedIn for Youths,3223000.0,Series A,glints.sg
2299,5da6c9fa83093bd0fbc0bc67,11-50,2015-03-01,Singapore,Location Based Services,Tappy PTE. LTD.,Hyperlocal social app that transforms any location into a virtual online community,200000.0,Acquired,tappy.co
2300,5da6c9fa83093bd0fbc0bc68,1-10,2014-11-01,Singapore,Social Recruiting,NewCampus,A lifelong learning school for people excited by change.,1200000.0,Seed,newcampus.co
2301,5da6c9fa83093bd0fbc0bc69,1-10,2014-12-01,Singapore,Personal Finance,Call Levels,Equalizing the playing field for everyone in the financial markets,,-,call-levels.com
2302,5da6c9fa83093bd0fbc0bc6a,11-50,2015-06-01,Singapore,Training,SmartUp.io,Peer-to-peer micro-learning platform,5500000.0,Series A,smartup.io
2303,5da6c9fa83093bd0fbc0bc6b,1-10,2015-08-01,Singapore,Southeast Asia,PlusMargin,The ultimate persuasion solution with the ability to influence your online users,,-,plusmargin.com
2304,5da6c9fa83093bd0fbc0bc6c,1-10,2011-12-01,Singapore,Beauty,Luxola,SE Asia's leading online beauty retailer,11017000.0,Acquired,luxola.com
2305,5da6c9fa83093bd0fbc0bc6d,-,2012-02-01,Singapore,-,Temasek Holdings,,,-,temasekholdings.com.sg
2306,5da6c9fa83093bd0fbc0bc6e,1-10,2012-04-01,Singapore,Sales Automation,Collabspot,The sales email platform,,-,collabspot.com
2307,5da6c9fa83093bd0fbc0bc6f,11-50,2012-08-01,Singapore,Social Travel,Roomorama,Quality accommodations for the discerning traveler,,-,roomorama.com
2308,5da6c9fa83093bd0fbc0bc70,1-10,2013-04-01,Singapore,Internet,Jungle Ventures,Early Stage Fund investing and helping startups scale across APAC,,-,jungle-ventures.com
2309,5da6c9fa83093bd0fbc0bc71,,2014-08-01,Singapore,South East Asia,DSG Growth,Angel & VC Funding to Asian consumer businesses,,-,
2310,5da6c9fa83093bd0fbc0bc72,11-50,2013-05-01,Singapore,South East Asia,Hipflat,Smart Real Estate Search for Non-Transparent and Fragmented Asian Markets,635000.0,Seed,hipflat.co.th
2311,5da6c9fa83093bd0fbc0bc73,11-50,2013-09-01,Singapore,Waste Management,Winnow, Improving efficiency in hospitality by reducing food waste,4200000.0,Seed,winnowsolutions.com
2312,5da6c9fa83093bd0fbc0bc74,11-50,2014-01-01,Phoenix,B2B,Cargobase,The Platform to Simplify Freight,1850000.0,Seed,cargobase.com
2313,5da6c9fa83093bd0fbc0bc75,11-50,2014-12-01,Singapore,South East Asia,Arcstone,Operationalizing Manufacturing Data,,,arcstoneincorporated.com
2314,5da6c9fa83093bd0fbc0bc76,1-10,2014-05-01,Singapore,Emerging Markets,CoinPip,"The smarter, cheaper and quicker way to transfer money",,-,coinpip.com
2315,5da6c9fa83093bd0fbc0bc77,1-10,2014-08-01,Singapore,3D Printing,CreoPop,Cool Ink. Infinite Creativity,2000000.0,Seed,creopop.com
2316,5da6c9fa83093bd0fbc0bc78,51-200,2014-10-01,Jakarta,Vietnam,mClinica,Connecting Pharmacies. Transforming Global Health.,,-,mclinica.com
2317,5da6c9fa83093bd0fbc0bc79,,2015-02-01,Singapore,Fin Tech,NSI Ventures,Southeast Asia Early-Stage Technology Investor,,-,nsi.vc
2318,5da6c9fa83093bd0fbc0bc7a,11-50,2015-02-01,Singapore,SaaS,Dropmysite,Leading Cloud Backup Company,,-,dropmysite.com
2319,5da6c9fa83093bd0fbc0bc7b,,2015-04-01,Singapore,South East Asia,BWB,,,-,
2320,5da6c9fa83093bd0fbc0bc7c,,2016-11-01,Singapore,South East Asia,DishDash,Technology-Enabled Corporate Catering,,-,dishdash.biz
2321,5da6c9fa83093bd0fbc0bc7d,11-50,2013-07-01,Singapore,South East Asia,travelmob,Great places to stay in Asia Pacific,,Acquired,travelmob.com
2322,5da6c9fa83093bd0fbc0bc7e,51-200,2013-02-01,Singapore,Data Mining,Atlan, Democratizing data for teams around the world ✨,,-,atlan.com
2323,5da6c9fa83093bd0fbc0bc7f,1-10,2013-01-01,Singapore,-,East Ventures,"Early stage investor. Singapore, Indonesia, Japan",,-,east.vc
2324,5da6c9fa83093bd0fbc0bc80,11-50,2013-12-01,Singapore,Mobile Health,Healint,High-relevance data for health treatments evaluation,250000.0,Seed,healint.com
2325,5da6c9fa83093bd0fbc0bc81,1-10,2013-11-01,Singapore,-,DSG Consumer Partners,Consumer focused investment company.,20000000.0,,Website
2326,5da6c9fa83093bd0fbc0bc82,1-10,2014-03-01,Singapore,Finance Technology,Coinhako,"Easiest way to buy, sell and secure digital assets in Asia.",,-,coinhako.com
2327,5da6c9fa83093bd0fbc0bc83,51-200,2014-10-01,San Mateo,Enterprise Software,Zinier,Zinier’s intelligent field service automation platform helps organizations work better.,,-,zinier.com
2328,5da6c9fb83093bd0fbc0bc84,11-50,2014-11-01,Singapore,Tourism,Cookly,The world's largest cooking class platform,,-,cookly.me
2329,5da6c9fb83093bd0fbc0bc85,11-50,2015-03-01,Singapore,Mobile Video,Lomotif,Life is a Music Video,,-,lomotif.com
2330,5da6c9fb83093bd0fbc0bc86,1-10,2015-03-01,Singapore,Doctors,TopDocs, Powering Medical Tourism,,-,topdoctors.co
2331,5da6c9fb83093bd0fbc0bc87,11-50,2015-10-01,Singapore,Data Mining,Supahands,Providing Training Data for Machine Learning/AI Companies,,-,supahands.com
2332,5da6c9fb83093bd0fbc0bc88,11-50,2016-10-01,Singapore,B2B,MetroResidences,Airbnb for Corporates,,-,MetroResidences.sg
2333,5da6c9fb83093bd0fbc0bc89,1-10,2016-01-01,Singapore,South East Asia,otobro,Beepi for Southeast Asia,,-,otobro.com
2334,5da6c9fb83093bd0fbc0bc8a,51-200,2016-03-01,Singapore,Sme Banking,First Circle,Tech-led SME financing in SE Asia,,-,firstcircle.com
2335,5da6c9fb83093bd0fbc0bc8b,11-50,2016-07-01,Singapore,Usa,InvestaCrowd,"Asia's leading Digital Securities Platform for Real Estate, Private Equity and VC",,-,investacrowd.com
2336,5da6c9fb83093bd0fbc0bc8c,1-10,2011-07-01,Singapore,Loyalty Programs,Gimmie,Gamification & Loyalty Solutions Provider,,-,gimmie.io
2337,5da6c9fb83093bd0fbc0bc8d,1-10,2011-09-01,Singapore,Mobile Games,NONSTOP GAMES,Games for gamers across mobile and tablet platforms,102900000.0,Acquired,nonstop-games.com
